"product";"rep";"subject";"descriptor";"start";"score";"duration";"stop";"sequenceStart";"sequenceStop";"sequenceDuration";"stdStart";"stdDuration";"stdStop"
"C2";"1";"A54";"Potato";5;1;9.415;14;0.988;17.313;16.325;0.29;0.54;0.83
"C2";"1";"A55";"Crackly_Hard";2;1;6.662;9;1.958;43.193;41.235;0.05;0.15;0.2
"C2";"1";"A55";"Crispy";9;1;2.452;11;1.958;43.193;41.235;0.21;0.06;0.27
"C2";"1";"A55";"Roasted";22;1;9.074;31;1.958;43.193;41.235;0.51;0.21;0.72
"C2";"1";"A55";"Sticky_Pasty";31;1;11.887;43;1.958;43.193;41.235;0.72;0.28;1
"C2";"1";"A55";"Potato";11;1;11.16;22;1.958;43.193;41.235;0.25;0.26;0.51
"C2";"1";"A56";"Salty";18;1;3.305;21;17.643;20.948;3.305;0.86;0.16;1.02
"C2";"1";"A59";"Crispy";1;1;0.829;2;0.765;1.594;0.829;0.63;0.52;1.15
"C2";"1";"A60";"Fat";7;1;6.987;14;2.252;49.017;46.765;0.14;0.14;0.28
"C2";"1";"A60";"Crispy";2;1;1.661;4;2.252;49.017;46.765;0.04;0.03;0.07
"C2";"1";"A60";"Salty";4;1;2.758;7;2.252;49.017;46.765;0.08;0.06;0.14
"C2";"1";"A60";"Sticky_Pasty";31;1;4.601;36;2.252;49.017;46.765;0.63;0.09;0.72
"C2";"1";"A60";"Salty";14;1;2.504;16;2.252;49.017;46.765;0.29;0.05;0.34
"C2";"1";"A60";"Potato";16;1;4.586;21;2.252;49.017;46.765;0.33;0.09;0.42
"C2";"1";"A60";"Roasted";21;1;10.222;31;2.252;49.017;46.765;0.43;0.21;0.64
"C2";"1";"A60";"Roasted";36;1;13.446;49;2.252;49.017;46.765;0.73;0.27;1
"C2";"1";"A61";"Bland";8;1;5.52;13;3.597;22.293;18.696;0.36;0.25;0.61
"C2";"1";"A61";"Roasted";13;1;9.225;22;3.597;22.293;18.696;0.58;0.41;0.99
"C2";"1";"A61";"Crispy";4;1;3.951;8;3.597;22.293;18.696;0.18;0.18;0.36
"C2";"1";"A62";"Salty";8;1;5.768;14;5.754;30.856;25.102;0.26;0.19;0.45
"C2";"1";"A62";"Crispy";6;1;2.092;8;5.754;30.856;25.102;0.19;0.07;0.26
"C2";"1";"A62";"Roasted";29;1;1.578;31;5.754;30.856;25.102;0.94;0.05;0.99
"C2";"1";"A62";"Fat";14;1;6.938;21;5.754;30.856;25.102;0.45;0.22;0.67
"C2";"1";"A62";"Salty";21;1;8.726;29;5.754;30.856;25.102;0.68;0.28;0.96
"C2";"1";"A64";"Crispy";3;1;2.147;5;2.725;22.241;19.516;0.13;0.1;0.23
"C2";"1";"A64";"Salty";5;1;1.135;6;2.725;22.241;19.516;0.22;0.05;0.27
"C2";"1";"A64";"Roasted";6;1;1.586;8;2.725;22.241;19.516;0.27;0.07;0.34
"C2";"1";"A64";"Crispy";8;1;1.866;9;2.725;22.241;19.516;0.36;0.08;0.44
"C2";"1";"A64";"Potato";9;1;3.052;13;2.725;22.241;19.516;0.4;0.14;0.54
"C2";"1";"A64";"Salty";13;1;9.73;22;2.725;22.241;19.516;0.58;0.44;1.02
"C2";"1";"A65";"Salty";4;1;1.011;5;1.494;24.549;23.055;0.16;0.04;0.2
"C2";"1";"A65";"Crispy";5;1;2.147;7;1.494;24.549;23.055;0.2;0.09;0.29
"C2";"1";"A65";"Potato";16;1;8.801;25;1.494;24.549;23.055;0.65;0.36;1.01
"C2";"1";"A65";"Salty";7;1;6.117;13;1.494;24.549;23.055;0.29;0.25;0.54
"C2";"1";"A65";"Sticky_Pasty";13;1;2.896;16;1.494;24.549;23.055;0.53;0.12;0.65
"C2";"1";"A65";"Crispy";1;1;2.083;4;1.494;24.549;23.055;0.04;0.08;0.12
"C2";"1";"A66";"Bland";19;1;23.059;42;6.323;48.2;41.877;0.39;0.48;0.87
"C2";"1";"A66";"Crackly_Hard";6;1;12.264;19;6.323;48.2;41.877;0.12;0.25;0.37
"C2";"1";"A66";"Sticky_Pasty";42;1;5.2;47;6.323;48.2;41.877;0.87;0.11;0.98
"C2";"1";"A66";"Potato";47;1;1.35400000000001;48;6.323;48.2;41.877;0.98;0.03;1.01
"C2";"1";"A67";"Sticky_Pasty";13;1;1.917;15;13.314;20.804;7.49;0.62;0.09;0.71
"C2";"1";"A67";"Bland";15;1;5.573;21;13.314;20.804;7.49;0.72;0.27;0.99
"C2";"1";"A70";"Crispy";6;1;6.424;13;6.135;33.985;27.85;0.18;0.19;0.37
"C2";"1";"A70";"Salty";32;1;2.179;34;6.135;33.985;27.85;0.94;0.06;1
"C2";"1";"A70";"Potato";13;1;19.247;32;6.135;33.985;27.85;0.38;0.57;0.95
"C2";"1";"A78";"Salty";6;1;6.91;13;3.944;30.554;26.61;0.2;0.23;0.43
"C2";"1";"A78";"Melting";13;1;13.344;26;3.944;30.554;26.61;0.43;0.44;0.87
"C2";"1";"A78";"Crispy";4;1;2.236;6;3.944;30.554;26.61;0.13;0.07;0.2
"C2";"1";"A78";"Potato";26;1;4.12;31;3.944;30.554;26.61;0.85;0.13;0.98
"C2";"1";"A80";"Salty";2;1;4.324;6;1.236;21.264;20.028;0.09;0.2;0.29
"C2";"1";"A80";"Potato";6;1;9.457;16;1.236;21.264;20.028;0.28;0.44;0.72
"C2";"1";"A80";"Crackly_Hard";1;1;0.836;2;1.236;21.264;20.028;0.05;0.04;0.09
"C2";"1";"A80";"Melting";16;1;5.411;21;1.236;21.264;20.028;0.75;0.25;1
"C2";"1";"A81";"Crackly_Hard";2;1;1.061;3;1.808;33.739;31.931;0.06;0.03;0.09
"C2";"1";"A81";"Crispy";3;1;2.521;5;1.808;33.739;31.931;0.09;0.07;0.16
"C2";"1";"A81";"Potato";7;1;4.097;11;1.808;33.739;31.931;0.21;0.12;0.33
"C2";"1";"A81";"Crispy";11;1;1.386;12;1.808;33.739;31.931;0.33;0.04;0.37
"C2";"1";"A81";"Salty";12;1;1.792;14;1.808;33.739;31.931;0.36;0.05;0.41
"C2";"1";"A81";"Salty";5;1;1.353;7;1.808;33.739;31.931;0.15;0.04;0.19
"C2";"1";"A81";"Sticky_Pasty";16;1;2.673;19;1.808;33.739;31.931;0.47;0.08;0.55
"C2";"1";"A81";"Crispy";19;1;1.436;20;1.808;33.739;31.931;0.56;0.04;0.6
"C2";"1";"A81";"Salty";20;1;2.905;23;1.808;33.739;31.931;0.59;0.09;0.68
"C2";"1";"A81";"Melting";23;1;0.999000000000002;24;1.808;33.739;31.931;0.68;0.03;0.71
"C2";"1";"A81";"Potato";24;1;2.341;26;1.808;33.739;31.931;0.71;0.07;0.78
"C2";"1";"A81";"Sticky_Pasty";26;1;1.305;28;1.808;33.739;31.931;0.77;0.04;0.81
"C2";"1";"A81";"Salty";28;1;3.756;31;1.808;33.739;31.931;0.83;0.11;0.94
"C2";"1";"A81";"Sticky_Pasty";31;1;2.473;34;1.808;33.739;31.931;0.92;0.07;0.99
"C2";"1";"A81";"Potato";14;1;1.833;16;1.808;33.739;31.931;0.41;0.05;0.46
"C2";"1";"A82";"Crackly_Hard";5;1;2.059;7;4.989;29.4;24.411;0.17;0.07;0.24
"C2";"1";"A82";"Sticky_Pasty";20;1;4.658;25;4.989;29.4;24.411;0.68;0.16;0.84
"C2";"1";"A82";"Roasted";25;1;4.425;29;4.989;29.4;24.411;0.85;0.15;1
"C2";"1";"A82";"Roasted";7;1;2.016;9;4.989;29.4;24.411;0.24;0.07;0.31
"C2";"1";"A82";"Potato";9;1;0.494;10;4.989;29.4;24.411;0.31;0.02;0.33
"C2";"1";"A82";"Salty";10;1;3.462;13;4.989;29.4;24.411;0.34;0.12;0.46
"C2";"1";"A82";"Crispy";13;1;2.522;16;4.989;29.4;24.411;0.44;0.09;0.53
"C2";"1";"A82";"Potato";16;1;4.775;20;4.989;29.4;24.411;0.54;0.16;0.7
"C2";"1";"A83";"Salty";8;1;3.973;12;4.102;20.614;16.512;0.39;0.19;0.58
"C2";"1";"A83";"Crispy";4;1;3.92;8;4.102;20.614;16.512;0.19;0.19;0.38
"C2";"1";"A83";"Potato";12;1;0.493;12;4.102;20.614;16.512;0.58;0.02;0.6
"C2";"1";"A83";"Fat";12;1;8.126;21;4.102;20.614;16.512;0.58;0.39;0.97
"C2";"1";"A84";"Crispy";5;1;5.445;10;3.307;32.199;28.892;0.16;0.17;0.33
"C2";"1";"A84";"Crackly_Hard";3;1;1.405;5;3.307;32.199;28.892;0.09;0.04;0.13
"C2";"1";"A84";"Potato";29;1;3.659;32;3.307;32.199;28.892;0.9;0.11;1.01
"C2";"1";"A84";"Potato";10;1;2.043;12;3.307;32.199;28.892;0.31;0.06;0.37
"C2";"1";"A84";"Crispy";12;1;7.104;19;3.307;32.199;28.892;0.37;0.22;0.59
"C2";"1";"A84";"Salty";19;1;9.236;29;3.307;32.199;28.892;0.59;0.29;0.88
"C2";"1";"A85";"Potato";14;1;2.804;17;1.24;17.021;15.781;0.82;0.16;0.98
"C2";"1";"A85";"Salty";8;1;6.329;14;1.24;17.021;15.781;0.47;0.37;0.84
"C2";"1";"A85";"Crackly_Hard";1;1;1.913;3;1.24;17.021;15.781;0.06;0.11;0.17
"C2";"1";"A85";"Crispy";3;1;4.735;8;1.24;17.021;15.781;0.18;0.28;0.46
"C2";"1";"A86";"Crispy";6;1;1.924;8;4.261;20;15.739;0.3;0.1;0.4
"C2";"1";"A86";"Roasted";8;1;2.211;10;4.261;20;15.739;0.4;0.11;0.51
"C2";"1";"A86";"Salty";4;1;1.337;6;4.261;20;15.739;0.2;0.07;0.27
"C2";"1";"A86";"Potato";18;1;1.598;20;4.261;20;15.739;0.9;0.08;0.98
"C2";"1";"A86";"Potato";10;1;6.057;16;4.261;20;15.739;0.5;0.3;0.8
"C2";"1";"A86";"Salty";16;1;2.612;18;4.261;20;15.739;0.8;0.13;0.93
"C2";"1";"A87";"Salty";5;1;4.692;10;3.04;13.622;10.582;0.37;0.34;0.71
"C2";"1";"A87";"Crispy";3;1;2.079;5;3.04;13.622;10.582;0.22;0.15;0.37
"C2";"1";"A87";"Bland";10;1;3.811;14;3.04;13.622;10.582;0.73;0.28;1.01
"C2";"1";"A88";"Sticky_Pasty";9;1;3.482;12;5.727;18.462;12.735;0.49;0.19;0.68
"C2";"1";"A88";"Potato";12;1;6.089;18;5.727;18.462;12.735;0.65;0.33;0.98
"C2";"1";"A88";"Bland";6;1;3.164;9;5.727;18.462;12.735;0.32;0.17;0.49
"C2";"1";"A89";"Salty";5;1;4.614;9;2.738;21.427;18.689;0.23;0.22;0.45
"C2";"1";"A89";"Potato";9;1;3.527;13;2.738;21.427;18.689;0.42;0.16;0.58
"C2";"1";"A89";"Fat";13;1;4.68;17;2.738;21.427;18.689;0.61;0.22;0.83
"C2";"1";"A89";"Crispy";3;1;1.817;5;2.738;21.427;18.689;0.14;0.08;0.22
"C2";"1";"A89";"Salty";17;1;4.051;21;2.738;21.427;18.689;0.79;0.19;0.98
"C2";"1";"A90";"Roasted";24;1;8.711;33;1.826;33.189;31.363;0.72;0.26;0.98
"C2";"1";"A90";"Potato";9;1;15.516;24;1.826;33.189;31.363;0.27;0.47;0.74
"C2";"1";"A90";"Salty";2;1;2.332;4;1.826;33.189;31.363;0.06;0.07;0.13
"C2";"1";"A90";"Crackly_Hard";4;1;4.804;9;1.826;33.189;31.363;0.12;0.14;0.26
"C2";"1";"A91";"Sticky_Pasty";5;1;6.835;12;5.416;27.132;21.716;0.18;0.25;0.43
"C2";"1";"A91";"Bland";12;1;3.024;15;5.416;27.132;21.716;0.44;0.11;0.55
"C2";"1";"A91";"Fat";15;1;7.061;22;5.416;27.132;21.716;0.55;0.26;0.81
"C2";"1";"A91";"Potato";22;1;4.796;27;5.416;27.132;21.716;0.81;0.18;0.99
"C2";"1";"A92";"Salty";20;1;5.21;25;8.096;25.242;17.146;0.79;0.21;1
"C2";"1";"A92";"Crackly_Hard";19;1;1.034;20;8.096;25.242;17.146;0.75;0.04;0.79
"C2";"1";"A92";"Crispy";8;1;10.902;19;8.096;25.242;17.146;0.32;0.43;0.75
"C2";"1";"A93";"Salty";15;1;9.866;25;2.314;27.635;25.321;0.54;0.36;0.9
"C2";"1";"A93";"Salty";2;1;4.18;6;2.314;27.635;25.321;0.07;0.15;0.22
"C2";"1";"A93";"Fat";6;1;6.087;13;2.314;27.635;25.321;0.22;0.22;0.44
"C2";"1";"A93";"Bland";13;1;2.182;15;2.314;27.635;25.321;0.47;0.08;0.55
"C2";"1";"A93";"Salty";26;1;2.062;28;2.314;27.635;25.321;0.94;0.07;1.01
"C2";"1";"A93";"Fat";25;1;0.943999999999999;26;2.314;27.635;25.321;0.9;0.03;0.93
"C2";"1";"A94";"Sticky_Pasty";49;1;2.098;51;4.397;50.925;46.528;0.96;0.04;1
"C2";"1";"A94";"Crackly_Hard";4;1;3.575;8;4.397;50.925;46.528;0.08;0.07;0.15
"C2";"1";"A94";"Crispy";8;1;7.99;16;4.397;50.925;46.528;0.16;0.16;0.32
"C2";"1";"A94";"Bland";16;1;32.865;49;4.397;50.925;46.528;0.31;0.65;0.96
"C2";"1";"A95";"Crackly_Hard";1;1;2.963;4;1.485;10.679;9.194;0.09;0.28;0.37
"C2";"1";"A95";"Bland";4;1;1.131;6;1.485;10.679;9.194;0.37;0.11;0.48
"C2";"1";"A95";"Sticky_Pasty";6;1;0.858000000000001;6;1.485;10.679;9.194;0.56;0.08;0.64
"C2";"1";"A95";"Crispy";6;1;3.412;10;1.485;10.679;9.194;0.56;0.32;0.88
"C2";"1";"A95";"Salty";10;1;0.83;11;1.485;10.679;9.194;0.94;0.08;1.02
"C3";"1";"A01";"Crackly_Hard";1;1;3.024;4;0.857;14.132;13.275;0.07;0.21;0.28
"C3";"1";"A01";"Roasted";11;1;2.643;14;0.857;14.132;13.275;0.78;0.19;0.97
"C3";"1";"A01";"Salty";4;1;5.776;10;0.857;14.132;13.275;0.28;0.41;0.69
"C3";"1";"A01";"Potato";10;1;1.832;11;0.857;14.132;13.275;0.71;0.13;0.84
"C3";"1";"A02";"Crispy";8;1;1.43;9;2.8;34.979;32.179;0.23;0.04;0.27
"C3";"1";"A02";"Crackly_Hard";9;1;3.057;12;2.8;34.979;32.179;0.26;0.09;0.35
"C3";"1";"A02";"Roasted";12;1;1.531;14;2.8;34.979;32.179;0.34;0.04;0.38
"C3";"1";"A02";"Salty";14;1;6.039;20;2.8;34.979;32.179;0.4;0.17;0.57
"C3";"1";"A02";"Roasted";20;1;1.775;22;2.8;34.979;32.179;0.57;0.05;0.62
"C3";"1";"A02";"Salty";22;1;5.036;27;2.8;34.979;32.179;0.63;0.14;0.77
"C3";"1";"A02";"Roasted";27;1;1.306;28;2.8;34.979;32.179;0.77;0.04;0.81
"C3";"1";"A02";"Salty";28;1;7.098;35;2.8;34.979;32.179;0.8;0.2;1
"C3";"1";"A02";"Roasted";5;1;2.427;8;2.8;34.979;32.179;0.14;0.07;0.21
"C3";"1";"A02";"Salty";3;1;1.078;4;2.8;34.979;32.179;0.09;0.03;0.12
"C3";"1";"A02";"Crispy";4;1;1.402;5;2.8;34.979;32.179;0.11;0.04;0.15
"C3";"1";"A04";"Roasted";8;1;11.885;19;1.638;19.476;17.838;0.41;0.61;1.02
"C3";"1";"A04";"Crispy";2;1;2.219;4;1.638;19.476;17.838;0.1;0.11;0.21
"C3";"1";"A04";"Fat";4;1;1.599;5;1.638;19.476;17.838;0.21;0.08;0.29
"C3";"1";"A04";"Crackly_Hard";5;1;2.135;8;1.638;19.476;17.838;0.26;0.11;0.37
"C3";"1";"A05";"Crispy";4;1;2.012;6;4.022;20.89;16.868;0.19;0.1;0.29
"C3";"1";"A05";"Melting";8;1;2.433;10;4.022;20.89;16.868;0.38;0.12;0.5
"C3";"1";"A05";"Potato";10;1;8.664;19;4.022;20.89;16.868;0.48;0.41;0.89
"C3";"1";"A05";"Crispy";19;1;2.174;21;4.022;20.89;16.868;0.91;0.1;1.01
"C3";"1";"A05";"Fat";6;1;1.585;8;4.022;20.89;16.868;0.29;0.08;0.37
"C3";"1";"A06";"Potato";28;1;1.272;30;6.839;29.568;22.729;0.95;0.04;0.99
"C3";"1";"A06";"Crackly_Hard";7;1;21.457;28;6.839;29.568;22.729;0.24;0.73;0.97
